date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2023-10-15,Poland,Moldova,1.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,30,159
2023-10-15,Switzerland,Belarus,3.0,3.0,UEFA Euro qualification,St. Gallen,Switzerland,False,14,105
2023-10-15,Romania,Andorra,4.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,47,153
2023-10-16,Dominican Republic,Barbados,5.0,2.0,CONCACAF Nations League,Santiago de los Caballeros,Dominican Republic,False,0,0
2023-10-16,Nicaragua,Montserrat,3.0,0.0,CONCACAF Nations League,Managua,Nicaragua,False,0,0
2023-10-16,French Guiana,Saint Vincent and the Grenadines,3.0,2.0,CONCACAF Nations League,Fort-de-France,Martinique,True,0,0
2023-10-16,Saint Martin,Anguilla,8.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,0,0
2023-10-16,Turks and Caicos Islands,British Virgin Islands,2.0,2.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,0,0
2023-10-16,Algeria,Egypt,1.0,1.0,Friendly,Al Ain,United Arab Emirates,True,0,0
2023-10-16,Botswana,Eswatini,2.0,1.0,Friendly,Lobatse,Botswana,False,0,0
2023-10-16,Kenya,Russia,2.0,2.0,Friendly,Antalya,Turkey,True,0,39
2023-10-16,China PR,Uzbekistan,1.0,2.0,Friendly,Dalian,China PR,False,0,0
2023-10-16,Mozambique,Nigeria,2.0,3.0,Friendly,Albufeira,Portugal,True,0,0
2023-10-16,Senegal,Cameroon,1.0,0.0,Friendly,Lens,France,True,0,0
2023-10-16,Gibraltar,Republic of Ireland,0.0,4.0,UEFA Euro qualification,Faro-Loulé,Portugal,True,198,55
2023-10-16,Greece,Netherlands,0.0,1.0,UEFA Euro qualification,Athens,Greece,False,51,7
2023-10-16,Azerbaijan,Austria,0.0,1.0,UEFA Euro qualification,Baku,Azerbaijan,False,121,25
2023-10-16,Belgium,Sweden,1.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,5,23
2023-10-16,Iceland,Liechtenstein,4.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,67,199
2023-10-16,Bosnia and Herzegovina,Portugal,0.0,5.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,63,8
2023-10-16,Luxembourg,Slovakia,0.0,1.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,85,48
2023-10-17,El Salvador,Martinique,0.0,0.0,CONCACAF Nations League,San Salvador,El Salvador,False,0,0
2023-10-17,Panama,Guatemala,3.0,0.0,CONCACAF Nations League,Panama City,Panama,False,0,0
2023-10-17,Curaçao,Trinidad and Tobago,5.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,False,0,0
2023-10-17,Bermuda,Belize,1.0,1.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,0,0
2023-10-17,Antigua and Barbuda,Bahamas,2.0,2.0,CONCACAF Nations League,Piggotts,Antigua and Barbuda,False,0,0
2023-10-17,Guyana,Puerto Rico,3.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,0,0
2023-10-17,Cayman Islands,United States Virgin Islands,2.0,1.0,CONCACAF Nations League,George Town,Cayman Islands,False,0,0
2023-10-17,Venezuela,Chile,3.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False,0,0
2023-10-17,Ecuador,Colombia,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,0,0
2023-10-17,Paraguay,Bolivia,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2023-10-17,Peru,Argentina,0.0,2.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2023-10-17,Uruguay,Brazil,2.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
2023-10-17,Bangladesh,Maldives,2.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,0,0
2023-10-17,Bhutan,Hong Kong,2.0,0.0,FIFA World Cup qualification,Thimphu,Bhutan,False,0,0
2023-10-17,Brunei,Indonesia,0.0,6.0,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,False,0,0
2023-10-17,Guam,Singapore,0.0,1.0,FIFA World Cup qualification,Dededo,Guam,False,0,0
2023-10-17,Laos,Nepal,0.0,1.0,FIFA World Cup qualification,Vientiane,Laos,False,0,0
2023-10-17,Macau,Myanmar,0.0,0.0,FIFA World Cup qualification,Taipa,Macau,False,0,0
2023-10-17,Mongolia,Afghanistan,0.0,1.0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,0,0
2023-10-17,Pakistan,Cambodia,1.0,0.0,FIFA World Cup qualification,Islamabad,Pakistan,False,0,0
2023-10-17,Sri Lanka,Yemen,1.0,1.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,0,0
2023-10-17,Taiwan,Timor-Leste,3.0,0.0,FIFA World Cup qualification,Kaohsiung,Taiwan,False,0,0
2023-10-17,Albania,Bulgaria,2.0,0.0,Friendly,Tirana,Albania,False,62,78
2023-10-17,Angola,DR Congo,0.0,0.0,Friendly,Setúbal,Portugal,True,0,0
2023-10-17,Australia,New Zealand,2.0,0.0,Friendly,Brentford,England,True,0,0
2023-10-17,Bahrain,Philippines,1.0,0.0,Friendly,Arad,Bahrain,False,0,0
2023-10-17,Benin,Madagascar,1.0,2.0,Friendly,Casablanca,Morocco,True,0,0
2023-10-17,Burkina Faso,Mauritania,2.0,1.0,Friendly,Casablanca,Morocco,True,0,0
2023-10-17,Cape Verde,Comoros,1.0,2.0,Friendly,Fos-sur-Mer,Cape Verde,False,0,0
2023-10-17,Estonia,Thailand,1.0,1.0,Friendly,Tallinn,Estonia,False,115,0
2023-10-17,France,Scotland,4.0,1.0,Friendly,Lille,France,False,2,31
2023-10-17,Guinea,Gabon,1.0,1.0,Friendly,Faro-Loulé,Portugal,True,0,0
2023-10-17,Ivory Coast,South Africa,1.0,1.0,Friendly,Abidjan,Ivory Coast,False,0,0
2023-10-17,South Korea,Vietnam,6.0,0.0,Friendly,Suwon,South Korea,False,0,0
2023-10-17,Libya,Niger,1.0,1.0,Friendly,Khouribga,Morocco,True,0,0
2023-10-17,Mali,Saudi Arabia,3.0,1.0,Friendly,Portimão,Portugal,True,0,0
2023-10-17,Mexico,Germany,2.0,2.0,Friendly,Philadelphia,United States,True,0,15
2023-10-17,North Macedonia,Armenia,3.0,1.0,Friendly,Strumica,North Macedonia,False,66,91
2023-10-17,Somalia,Sierra Leone,0.0,2.0,Friendly,Khouribga,Morocco,True,0,0
2023-10-17,Sudan,Chad,1.0,0.0,Friendly,Taif,Saudi Arabia,True,0,0
2023-10-17,Syria,Kuwait,1.0,2.0,Friendly,Dubai,United Arab Emirates,True,0,0
2023-10-17,United Arab Emirates,Lebanon,2.0,1.0,Friendly,Dubai,United Arab Emirates,False,0,0
2023-10-17,United States,Ghana,4.0,0.0,Friendly,Nashville,United States,False,0,0
2023-10-17,Zambia,Uganda,3.0,0.0,Friendly,Sharjah,United Arab Emirates,True,0,0
2023-10-17,Morocco,Liberia,3.0,0.0,African Cup of Nations qualification,Agadir,Morocco,False,0,0
2023-10-17,England,Italy,3.0,1.0,UEFA Euro qualification,London,England,False,4,9
2023-10-17,Malta,Ukraine,1.0,3.0,UEFA Euro qualification,Ta' Qali,Malta,False,171,24
2023-10-17,Serbia,Montenegro,3.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,28,68
2023-10-17,Lithuania,Hungary,2.0,2.0,UEFA Euro qualification,Kaunas,Lithuania,False,143,32
2023-10-17,Finland,Kazakhstan,1.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,54,100
2023-10-17,Northern Ireland,Slovenia,0.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,74,59
2023-10-17,San Marino,Denmark,1.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,207,18
2023-10-23,United Arab Emirates,Kuwait,1.0,0.0,Friendly,Dubai,United Arab Emirates,False,0,0
2023-11-11,Guatemala,Jamaica,0.0,0.0,Friendly,Harrison,United States,True,0,0
2023-11-12,Kosovo,Israel,1.0,0.0,UEFA Euro qualification,Pristina,Kosovo,False,105,71
2023-11-15,Ethiopia,Sierra Leone,0.0,0.0,FIFA World Cup qualification,El Jadida,Morocco,True,0,0
2023-11-15,DR Congo,Mauritania,2.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,0,0
2023-11-15,Rwanda,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Butare,Rwanda,False,0,0
2023-11-15,Equatorial Guinea,Namibia,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,0,0
2023-11-15,Belgium,Serbia,1.0,0.0,Friendly,Leuven,Belgium,False,5,29
2023-11-15,Israel,Switzerland,1.0,1.0,UEFA Euro qualification,Felcsút,Hungary,True,71,14
2023-11-16,Sint Maarten,Guadeloupe,0.0,2.0,CONCACAF Nations League,Bridgetown,Barbados,True,0,0
2023-11-16,Saint Kitts and Nevis,Saint Lucia,0.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,0,0
2023-11-16,United States Virgin Islands,Aruba,1.0,4.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False,0,0
2023-11-16,British Virgin Islands,Dominica,1.0,2.0,CONCACAF Nations League,Road Town,British Virgin Islands,False,0,0
2023-11-16,Costa Rica,Panama,0.0,3.0,CONCACAF Nations League,San José,Costa Rica,False,0,0
2023-11-16,United States,Trinidad and Tobago,3.0,0.0,CONCACAF Nations League,Austin,United States,False,0,0
2023-11-16,Bolivia,Peru,2.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,0,0
2023-11-16,Venezuela,Ecuador,0.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False,0,0
2023-11-16,Colombia,Brazil,2.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,0,0
2023-11-16,Argentina,Uruguay,0.0,2.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0,0
2023-11-16,Chile,Paraguay,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,0,0
2023-11-16,Qatar,Afghanistan,8.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,0,0
2023-11-16,Kuwait,India,0.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,0,0
2023-11-16,Japan,Myanmar,5.0,0.0,FIFA World Cup qualification,Suita,Japan,False,0,0
2023-11-16,Syria,North Korea,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,True,0,0
2023-11-16,Thailand,China PR,1.0,2.0,FIFA World Cup qualification,Bangkok,Thailand,False,0,0
2023-11-16,South Korea,Singapore,5.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,0,0
2023-11-16,Oman,Taiwan,3.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,0,0
2023-11-16,Malaysia,Kyrgyzstan,4.0,3.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,0,0
2023-11-16,Iran,Hong Kong,4.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,0,0
2023-11-16,Turkmenistan,Uzbekistan,1.0,3.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,0,0
2023-11-16,Iraq,Indonesia,5.0,1.0,FIFA World Cup qualification,Basra,Iraq,False,0,0
2023-11-16,Philippines,Vietnam,0.0,2.0,FIFA World Cup qualification,Manila,Philippines,False,0,0
2023-11-16,Tajikistan,Jordan,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,0,0
2023-11-16,Saudi Arabia,Pakistan,4.0,0.0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,False,0,0
2023-11-16,United Arab Emirates,Nepal,4.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,0,0
2023-11-16,Yemen,Bahrain,0.0,2.0,FIFA World Cup qualification,Abha,Saudi Arabia,True,0,0
2023-11-16,Lebanon,Palestine,0.0,0.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,0,0
2023-11-16,Australia,Bangladesh,7.0,0.0,FIFA World Cup qualification,Melbourne,Australia,False,0,0
2023-11-16,Egypt,Djibouti,6.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,0,0
2023-11-16,Sudan,Togo,1.0,1.0,FIFA World Cup qualification,Benghazi,Libya,True,0,0
2023-11-16,Nigeria,Lesotho,1.0,1.0,FIFA World Cup qualification,Uyo,Nigeria,False,0,0
2023-11-16,Cape Verde,Angola,0.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,0,0
2023-11-16,Burundi,Gambia,3.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,0,0
2023-11-16,Gabon,Kenya,2.0,1.0,FIFA World Cup qualification,Franceville,Gabon,False,0,0
2023-11-16,Botswana,Mozambique,2.0,3.0,FIFA World Cup qualification,Francistown,Botswana,False,0,0
2023-11-16,Algeria,Somalia,3.0,1.0,FIFA World Cup qualification,Algiers,Algeria,False,0,0
2023-11-16,Curaçao,El Salvador,1.0,1.0,Friendly,Willemstad,Curaçao,False,0,0
2023-11-16,Norway,Faroe Islands,2.0,0.0,Friendly,Oslo,Norway,False,42,135
2023-11-16,Cyprus,Spain,1.0,3.0,UEFA Euro qualification,Limassol,Cyprus,False,124,8
2023-11-16,Georgia,Scotland,2.0,2.0,UEFA Euro qualification,Tbilisi,Georgia,False,76,34
2023-11-16,Estonia,Austria,0.0,2.0,UEFA Euro qualification,Tallinn,Estonia,False,118,25
2023-11-16,Azerbaijan,Sweden,3.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False,120,23
2023-11-16,Bulgaria,Hungary,2.0,2.0,UEFA Euro qualification,Sofia,Bulgaria,False,84,30
2023-11-16,Montenegro,Lithuania,2.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,70,134
2023-11-16,Liechtenstein,Portugal,0.0,2.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,200,6
2023-11-16,Luxembourg,Bosnia and Herzegovina,4.0,1.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,87,63
2023-11-16,Slovakia,Iceland,4.0,2.0,UEFA Euro qualification,Bratislava,Slovakia,False,50,67
2023-11-17,Montserrat,Dominican Republic,2.0,1.0,CONCACAF Nations League,Lookout,Montserrat,False,0,0
2023-11-17,Barbados,Nicaragua,0.0,4.0,CONCACAF Nations League,Bridgetown,Barbados,False,0,0
2023-11-17,Bermuda,Saint Vincent and the Grenadines,3.0,1.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,0,0
2023-11-17,Belize,French Guiana,1.0,0.0,CONCACAF Nations League,Belmopan,Belize,False,0,0
2023-11-17,Honduras,Mexico,2.0,0.0,CONCACAF Nations League,Tegucigalpa,Honduras,False,0,0
2023-11-17,Burkina Faso,Guinea-Bissau,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2023-11-17,Eswatini,Libya,0.0,1.0,FIFA World Cup qualification,Mbombela,South Africa,True,0,0
2023-11-17,Cameroon,Mauritius,3.0,0.0,FIFA World Cup qualification,Douala,Cameroon,False,0,0
2023-11-17,Zambia,Congo,4.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,0,0
2023-11-17,Ivory Coast,Seychelles,9.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,0,0
2023-11-17,Guinea,Uganda,2.0,1.0,FIFA World Cup qualification,Berkane,Morocco,True,0,0
2023-11-17,Liberia,Malawi,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,0,0
2023-11-17,Tunisia,São Tomé and Príncipe,4.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,0,0
2023-11-17,Comoros,Central African Republic,4.0,2.0,FIFA World Cup qualification,Moroni,Comoros,False,0,0
2023-11-17,Ghana,Madagascar,1.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,0,0
2023-11-17,Mali,Chad,3.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,0,0
2023-11-17,Greece,New Zealand,2.0,0.0,Friendly,Athens,Greece,False,51,0
2023-11-17,England,Malta,2.0,0.0,UEFA Euro qualification,London,England,False,4,171
2023-11-17,Italy,North Macedonia,5.0,2.0,UEFA Euro qualification,Rome,Italy,False,9,66
2023-11-17,Moldova,Albania,1.0,1.0,UEFA Euro qualification,Chișinău,Moldova,False,157,59
2023-11-17,Poland,Czech Republic,1.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,31,0
2023-11-17,Finland,Northern Ireland,4.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,62,75
2023-11-17,Denmark,Slovenia,2.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,19,54
2023-11-17,Kazakhstan,San Marino,3.0,1.0,UEFA Euro qualification,Astana,Kazakhstan,False,98,207
2023-11-17,Papua New Guinea,Tuvalu,3.0,0.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-17,Solomon Islands,Samoa,1.0,0.0,Pacific Games,Honiara,Solomon Islands,False,0,0
2023-11-18,Antigua and Barbuda,Puerto Rico,2.0,3.0,CONCACAF Nations League,Piggotts,Antigua and Barbuda,False,0,0
2023-11-18,Jamaica,Canada,1.0,2.0,CONCACAF Nations League,Kingston,Jamaica,False,0,0
2023-11-18,Senegal,South Sudan,4.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,False,0,0
2023-11-18,South Africa,Benin,2.0,1.0,FIFA World Cup qualification,Durban,South Africa,False,0,0
2023-11-18,Niger,Tanzania,0.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2023-11-18,Germany,Turkey,2.0,3.0,Friendly,Berlin,Germany,False,16,38
2023-11-18,France,Gibraltar,14.0,0.0,UEFA Euro qualification,Nice,France,False,2,198
2023-11-18,Netherlands,Republic of Ireland,1.0,0.0,UEFA Euro qualification,Amsterdam,Netherlands,False,7,58
2023-11-18,Armenia,Wales,1.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,95,28
2023-11-18,Latvia,Croatia,0.0,2.0,UEFA Euro qualification,Riga,Latvia,False,132,10
2023-11-18,Belarus,Andorra,1.0,0.0,UEFA Euro qualification,Budapest,Hungary,True,100,159
2023-11-18,Switzerland,Kosovo,1.0,1.0,UEFA Euro qualification,Basel,Switzerland,False,14,105
2023-11-18,Israel,Romania,1.0,2.0,UEFA Euro qualification,Felcsút,Hungary,True,71,48
2023-11-18,New Caledonia,Tonga,7.0,0.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-18,Fiji,Northern Mariana Islands,10.0,0.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-19,Guadeloupe,Saint Kitts and Nevis,5.0,0.0,CONCACAF Nations League,Sainte-Anne,Guadeloupe,False,0,0
2023-11-19,Saint Lucia,Sint Maarten,1.0,2.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,0,0
2023-11-19,Sierra Leone,Egypt,0.0,2.0,FIFA World Cup qualification,Monrovia,Liberia,True,0,0
2023-11-19,Sudan,DR Congo,1.0,0.0,FIFA World Cup qualification,Benghazi,Libya,True,0,0
2023-11-19,Zimbabwe,Nigeria,1.0,1.0,FIFA World Cup qualification,Butare,Rwanda,True,0,0
2023-11-19,Burundi,Gabon,1.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,0,0
2023-11-19,Mozambique,Algeria,0.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False,0,0
2023-11-19,Cyprus,Lithuania,1.0,0.0,Friendly,Limassol,Cyprus,False,124,134
2023-11-19,Scotland,Norway,3.0,3.0,UEFA Euro qualification,Glasgow,Scotland,False,34,42
2023-11-19,Spain,Georgia,3.0,1.0,UEFA Euro qualification,Valladolid,Spain,False,8,76
2023-11-19,Belgium,Azerbaijan,5.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,5,120
2023-11-19,Sweden,Estonia,2.0,0.0,UEFA Euro qualification,Stockholm,Sweden,False,23,118
2023-11-19,Hungary,Montenegro,3.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,30,70
2023-11-19,Serbia,Bulgaria,2.0,2.0,UEFA Euro qualification,Leskovac,Serbia,False,29,84
2023-11-19,Portugal,Iceland,2.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,6,67
2023-11-19,Bosnia and Herzegovina,Slovakia,1.0,2.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,63,50
2023-11-19,Liechtenstein,Luxembourg,0.0,1.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,200,87
2023-11-20,Montserrat,Barbados,4.0,2.0,CONCACAF Nations League,Lookout,Montserrat,False,0,0
2023-11-20,Aruba,Cayman Islands,5.0,1.0,CONCACAF Nations League,Oranjestad,Aruba,False,0,0
2023-11-20,Dominica,Turks and Caicos Islands,2.0,0.0,CONCACAF Nations League,Road Town,British Virgin Islands,True,0,0
2023-11-20,Panama,Costa Rica,3.0,1.0,CONCACAF Nations League,Panama City,Panama,False,0,0
2023-11-20,Trinidad and Tobago,United States,2.0,1.0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False,0,0
2023-11-20,Djibouti,Guinea-Bissau,0.0,1.0,FIFA World Cup qualification,Cairo,Egypt,True,0,0
2023-11-20,Gambia,Ivory Coast,0.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,0,0
2023-11-20,Seychelles,Kenya,0.0,5.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,0,0
2023-11-20,Liberia,Equatorial Guinea,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,0,0
2023-11-20,Mali,Central African Republic,1.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,0,0
2023-11-20,Chad,Madagascar,0.0,3.0,FIFA World Cup qualification,Oujda,Morocco,True,0,0
2023-11-20,Curaçao,El Salvador,1.0,1.0,Friendly,Willemstad,Curaçao,False,0,0
2023-11-20,Russia,Cuba,8.0,0.0,Friendly,Volgograd,Russia,False,39,0
2023-11-20,North Macedonia,England,1.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,66,4
2023-11-20,Ukraine,Italy,0.0,0.0,UEFA Euro qualification,Leverkusen,Germany,True,22,9
2023-11-20,Albania,Faroe Islands,0.0,0.0,UEFA Euro qualification,Tirana,Albania,False,59,135
2023-11-20,Czech Republic,Moldova,3.0,0.0,UEFA Euro qualification,Olomouc,Czech Republic,False,0,157
2023-11-20,Northern Ireland,Denmark,2.0,0.0,UEFA Euro qualification,Belfast,Northern Ireland,False,75,19
2023-11-20,San Marino,Finland,1.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,207,62
2023-11-20,Slovenia,Kazakhstan,2.0,1.0,UEFA Euro qualification,Ljubljana,Slovenia,False,54,98
2023-11-20,Tuvalu,Vanuatu,0.0,6.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-20,Samoa,American Samoa,10.0,0.0,Pacific Games,Honiara,Solomon Islands,True,0,0
2023-11-21,Nicaragua,Dominican Republic,0.0,0.0,CONCACAF Nations League,Managua,Nicaragua,False,0,0
2023-11-21,French Guiana,Bermuda,3.0,0.0,CONCACAF Nations League,Fort-de-France,Martinique,True,0,0
2023-11-21,Saint Vincent and the Grenadines,Belize,3.0,0.0,CONCACAF Nations League,Saint George's,Saint Vincent and the Grenadines,False,0,0
2023-11-21,Guyana,Antigua and Barbuda,6.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True,0,0
2023-11-21,Puerto Rico,Bahamas,6.0,1.0,CONCACAF Nations League,Bayamón,Puerto Rico,False,0,0
2023-11-21,Bonaire,Saint Martin,0.0,4.0,CONCACAF Nations League,Rincon,Bonaire,False,0,0
2023-11-21,Canada,Jamaica,2.0,3.0,CONCACAF Nations League,Toronto,Canada,False,0,0
2023-11-21,Mexico,Honduras,2.0,0.0,CONCACAF Nations League,Mexico City,Mexico,False,0,0
2023-11-21,Ecuador,Chile,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,0,0
2023-11-21,Paraguay,Colombia,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2023-11-21,Uruguay,Bolivia,3.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
2023-11-21,Peru,Venezuela,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2023-11-21,Brazil,Argentina,0.0,1.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,0,0
2023-11-21,India,Qatar,0.0,3.0,FIFA World Cup qualification,Bhubaneswar,India,False,0,0
2023-11-21,Afghanistan,Kuwait,0.0,4.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True,0,0
2023-11-21,Myanmar,North Korea,1.0,6.0,FIFA World Cup qualification,Yangon,Myanmar,False,0,0
2023-11-21,Syria,Japan,0.0,5.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,True,0,0
2023-11-21,China PR,South Korea,0.0,3.0,FIFA World Cup qualification,Shenzhen,China PR,False,0,0
2023-11-21,Singapore,Thailand,1.0,3.0,FIFA World Cup qualification,Kallang,Singapore,False,0,0
2023-11-21,Taiwan,Malaysia,0.0,1.0,FIFA World Cup qualification,Taipei,Taiwan,False,0,0
2023-11-21,Kyrgyzstan,Oman,1.0,0.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,0,0
2023-11-21,Uzbekistan,Iran,2.0,2.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,0,0
2023-11-21,Hong Kong,Turkmenistan,2.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,0,0
2023-11-21,Philippines,Indonesia,1.0,1.0,FIFA World Cup qualification,Manila,Philippines,False,0,0
2023-11-21,Vietnam,Iraq,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,0,0
2023-11-21,Pakistan,Tajikistan,1.0,6.0,FIFA World Cup qualification,Islamabad,Pakistan,False,0,0
2023-11-21,Jordan,Saudi Arabia,0.0,2.0,FIFA World Cup qualification,Amman,Jordan,False,0,0
2023-11-21,Bahrain,United Arab Emirates,0.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,False,0,0
2023-11-21,Nepal,Yemen,0.0,2.0,FIFA World Cup qualification,Kathmandu,Nepal,False,0,0
2023-11-21,Palestine,Australia,0.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,0,0
2023-11-21,Bangladesh,Lebanon,1.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,0,0
2023-11-21,Ethiopia,Burkina Faso,0.0,3.0,FIFA World Cup qualification,El Jadida,Morocco,True,0,0
2023-11-21,South Sudan,Mauritania,0.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,True,0,0
2023-11-21,Togo,Senegal,0.0,0.0,FIFA World Cup qualification,Lomé,Togo,False,0,0
2023-11-21,Lesotho,Benin,0.0,0.0,FIFA World Cup qualification,Durban,South Africa,True,0,0
2023-11-21,Rwanda,South Africa,2.0,0.0,FIFA World Cup qualification,Butare,Rwanda,False,0,0
2023-11-21,Eswatini,Cape Verde,0.0,2.0,FIFA World Cup qualification,Mbombela,South Africa,True,0,0
2023-11-21,Libya,Cameroon,1.0,1.0,FIFA World Cup qualification,Benghazi,Libya,False,0,0
2023-11-21,Mauritius,Angola,0.0,0.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,0,0
2023-11-21,Niger,Zambia,2.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,0,0
2023-11-21,Tanzania,Morocco,0.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,0,0
2023-11-21,Somalia,Uganda,0.0,1.0,FIFA World Cup qualification,Berkane,Morocco,True,0,0
2023-11-21,Botswana,Guinea,1.0,0.0,FIFA World Cup qualification,Francistown,Botswana,False,0,0
